Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
682381de8eb2e902f889db6d,672d4ccff9372d646bbd16ba,AWAITING REVIEW,Not Applicable,2025-05-13T17:31:14.400000Z,2025-05-13T17:32:28.942000Z,,2025-05-13T17:32:29.410252Z,75.0,2B73928C,1238,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682381e1b8176b519724132a,676e8422294dd6823d5f77e3,AWAITING REVIEW,Not Applicable,2025-05-13T17:31:20.289000Z,2025-05-13T17:33:24.274000Z,,2025-05-13T17:33:24.920794Z,124.0,2B73928C,414,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
682381ec5a4776d777b03bab,665a096c84cc3333351bb239,AWAITING REVIEW,Not Applicable,2025-05-13T17:31:26.958000Z,2025-05-13T17:33:45.707000Z,,2025-05-13T17:33:46.246262Z,139.0,2B73928C,114,27,Male,White,United Kingdom,United Kingdom,Italy,English,No,Full-Time
682381f8744db7f10827fb35,6644cf0a2e641bfd221ac4af,AWAITING REVIEW,Not Applicable,2025-05-13T17:31:44.477000Z,2025-05-13T17:33:37.703000Z,,2025-05-13T17:33:39.230954Z,114.0,2B73928C,2672,45,Male,White,United States,United States,United States,English,No,Full-Time
6823820283b35e12fad7e121,6811ffcdbe04a28e7b3ab8a9,AWAITING REVIEW,Not Applicable,2025-05-13T17:31:53.151000Z,2025-05-13T17:34:39.729000Z,,2025-05-13T17:34:40.322953Z,167.0,2B73928C,30,63,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68238212341de70f29922ebf,663f6499a07afa04b277d7e2,AWAITING REVIEW,Not Applicable,2025-05-13T17:32:07.421000Z,2025-05-13T17:34:54.959000Z,,2025-05-13T17:34:55.507740Z,168.0,2B73928C,1616,29,Male,Asian,United States,United States,United States,English,No,Full-Time
6823821b72bcc02e89f3d5bc,60a6be72ccb15020f04ba501,AWAITING REVIEW,Not Applicable,2025-05-13T17:35:37.344000Z,2025-05-13T17:37:08.484000Z,,2025-05-13T17:37:09.052282Z,92.0,2B73928C,7033,31,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
682382377a55c9c0b70fdafb,6039627d1f94c1410e17dacb,AWAITING REVIEW,Not Applicable,2025-05-13T17:32:42.216000Z,2025-05-13T17:34:35.349000Z,,2025-05-13T17:34:35.940849Z,114.0,2B73928C,1340,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6823823973d0edc037c5c828,67e7fcf492ab891b1822f885,AWAITING REVIEW,Not Applicable,2025-05-13T17:32:56.222000Z,2025-05-13T17:34:49.754000Z,,2025-05-13T17:34:50.240918Z,114.0,2B73928C,215,40,Female,White,United States,United States,United States,English,No,Part-Time
6823824b04bd9ccd4b0a1899,66717200063fc2eb3987270a,AWAITING REVIEW,Not Applicable,2025-05-13T17:33:03.259000Z,2025-05-13T17:34:51.535000Z,,2025-05-13T17:34:52.170138Z,109.0,2B73928C,1162,64,Female,White,United States,United States,United States,English,No,Part-Time
68238268b562f96b838df212,65bfbd86a1ec730270fe8345,AWAITING REVIEW,Not Applicable,2025-05-13T17:33:31.806000Z,2025-05-13T17:35:49.637000Z,,2025-05-13T17:35:50.234955Z,138.0,2B73928C,1319,26,Male,Mixed,United States,United States,United States,English,No,Full-Time
68238268d3653b269f23abba,6715013670bed7e4e955f109,AWAITING REVIEW,Not Applicable,2025-05-13T17:33:31.639000Z,2025-05-13T17:37:26.824000Z,,2025-05-13T17:37:27.346297Z,236.0,2B73928C,737,39,Female,White,Bulgaria,United Kingdom,Bulgaria,English,No,Part-Time
6823826e631fcf84dd9440b3,667dcf1309a59ce9ec44022b,AWAITING REVIEW,Not Applicable,2025-05-13T17:34:08.673000Z,2025-05-13T17:36:52.301000Z,,2025-05-13T17:36:52.966072Z,164.0,2B73928C,642,33,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
682382728cb5b4bf49cb5d2d,60e580ac2b617df6311e8462,AWAITING REVIEW,Not Applicable,2025-05-13T17:33:38.422000Z,2025-05-13T17:38:00.810000Z,,2025-05-13T17:38:01.483481Z,263.0,2B73928C,3010,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
682382758b4d8a4186f78e35,664aa32c6cf60f70afed78ea,AWAITING REVIEW,Not Applicable,2025-05-13T17:33:47.094000Z,2025-05-13T17:36:08.296000Z,,2025-05-13T17:36:08.858195Z,142.0,2B73928C,1375,49,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682382804b81eeebc44cce01,5d301a7c9f79cb001cdcbc91,AWAITING REVIEW,Not Applicable,2025-05-13T17:33:57.420000Z,2025-05-13T17:37:40.549000Z,,2025-05-13T17:37:41.203409Z,224.0,2B73928C,3970,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
682382804d40990cf7adb3d4,655e0a82d5d2084400745459,AWAITING REVIEW,Not Applicable,2025-05-13T17:34:00.350000Z,2025-05-13T17:36:13.203000Z,,2025-05-13T17:36:13.744499Z,133.0,2B73928C,864,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6823828c01e079978a84307e,663388f6d4e404ce37e9b350,AWAITING REVIEW,Not Applicable,2025-05-13T17:34:08.656000Z,2025-05-13T17:38:20.202000Z,,2025-05-13T17:38:20.721193Z,252.0,2B73928C,909,30,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
682382ae640688ef77e75f41,6172bc314504e7aea7fff4b5,AWAITING REVIEW,Not Applicable,2025-05-13T17:34:42.221000Z,2025-05-13T17:37:21.716000Z,,2025-05-13T17:37:22.276236Z,160.0,2B73928C,786,41,Female,Black,United States,United States,United States,English,No,Full-Time
682382be4b81eeebc44cce0f,65e74f3dd1cf1c6869f7af37,AWAITING REVIEW,Not Applicable,2025-05-13T17:43:07.101000Z,2025-05-13T17:45:39.973000Z,,2025-05-13T17:45:40.569599Z,153.0,2B73928C,2346,33,Female,Black,United States,United States,United States,English,Yes,Full-Time
682382bf00ece0c516748491,64b3ebc9ad6778799f835dcb,AWAITING REVIEW,Not Applicable,2025-05-13T17:35:03.564000Z,2025-05-13T17:43:35.857000Z,,2025-05-13T17:43:36.498743Z,513.0,2B73928C,3036,38,Female,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
682382c2769f78214eee42e1,666c8f4f6e483617ffb20ef4,AWAITING REVIEW,Not Applicable,2025-05-13T17:35:05.637000Z,2025-05-13T17:37:53.745000Z,,2025-05-13T17:37:54.364146Z,169.0,2B73928C,1343,50,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682382c9f6dcfaa3046e1c37,67ceb35b4792192fccbb19c9,AWAITING REVIEW,Not Applicable,2025-05-13T17:35:12.305000Z,2025-05-13T17:40:08.896000Z,,2025-05-13T17:40:09.481455Z,297.0,2B73928C,473,33,Female,White,United States,United States,United States,English,No,Part-Time
682382cf23e2bc4248eb9c65,63d79bf2271aa409e093e403,AWAITING REVIEW,Not Applicable,2025-05-13T17:36:33.187000Z,2025-05-13T17:38:56.885000Z,,2025-05-13T17:38:57.596499Z,144.0,2B73928C,876,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
682382d1316481aa7ba25a27,5f2af36061a10a452cd8dc4e,AWAITING REVIEW,Not Applicable,2025-05-13T17:36:01.696000Z,2025-05-13T17:38:13.393000Z,,2025-05-13T17:38:13.866748Z,132.0,2B73928C,2154,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
682382f8b9b86493c69a9926,67eb2f7bde953c130a671bd0,AWAITING REVIEW,Not Applicable,2025-05-13T17:35:57.332000Z,2025-05-13T17:38:52.939000Z,,2025-05-13T17:38:53.497290Z,176.0,2B73928C,33,56,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
682382fb8a0247edf220cd2b,66be3a527e6d4c95961bc002,AWAITING REVIEW,Not Applicable,2025-05-13T17:35:55.223000Z,2025-05-13T17:38:19.847000Z,,2025-05-13T17:38:20.415152Z,145.0,2B73928C,838,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6823830ad1c7a5d7fc913ba7,67e727e0e5b6fb17d760f39f,AWAITING REVIEW,Not Applicable,2025-05-13T17:36:35.034000Z,2025-05-13T17:53:43.276000Z,,2025-05-13T17:53:44.636984Z,1029.0,2B73928C,342,36,Female,Black,United States,United States,United States,English,No,Full-Time
6823830ec523468a736ced08,67d4ab2b6bcf2affcb4d66ec,AWAITING REVIEW,Not Applicable,2025-05-13T17:36:20.616000Z,2025-05-13T17:39:23.893000Z,,2025-05-13T17:39:24.424232Z,184.0,2B73928C,522,70,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68238326f60bc39913f87cc2,67db1d62899076750f6a1827,AWAITING REVIEW,Not Applicable,2025-05-13T17:36:48.369000Z,2025-05-13T17:39:50.979000Z,,2025-05-13T17:39:51.609837Z,183.0,2B73928C,425,27,Male,White,United States,United States,United States,English,No,Part-Time
68238336f5859e92748d6383,5800eb53beccf8000100cb06,AWAITING REVIEW,Not Applicable,2025-05-13T17:36:54.209000Z,2025-05-13T17:38:26.555000Z,,2025-05-13T17:38:27.194267Z,93.0,2B73928C,2432,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6823834565edf995efc90109,66d045a6b838b2a1ff99653a,AWAITING REVIEW,Not Applicable,2025-05-13T17:37:28.490000Z,2025-05-13T17:41:04.381000Z,,2025-05-13T17:41:04.903521Z,216.0,2B73928C,661,46,Female,White,Germany,United Kingdom,United Kingdom,English,No,Full-Time
68238353ecb1d52f14a01cf0,6762f512bbd08dc5ac17bc9f,AWAITING REVIEW,Not Applicable,2025-05-13T17:37:29.286000Z,2025-05-13T17:40:31.901000Z,,2025-05-13T17:40:32.441733Z,183.0,2B73928C,809,34,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68238359a3cddc67c0f18c7e,5dab6fb28a6fc50012dc42a8,AWAITING REVIEW,Not Applicable,2025-05-13T17:41:19.244000Z,2025-05-13T17:43:56.657000Z,,2025-05-13T17:43:57.408816Z,158.0,2B73928C,530,46,Male,Black,United States,United States,United States,English,No,Full-Time
68238360c6ae00544379bbe2,67d44069e586aab3ec859468,AWAITING REVIEW,Not Applicable,2025-05-13T17:37:47.115000Z,2025-05-13T17:40:41.126000Z,,2025-05-13T17:40:41.648959Z,175.0,2B73928C,118,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68238367fa0c4c301cf21e7b,62cbf51439a76e8fccd8a495,AWAITING REVIEW,Not Applicable,2025-05-13T17:37:51.714000Z,2025-05-13T17:40:51.163000Z,,2025-05-13T17:40:51.730002Z,180.0,2B73928C,7453,61,Female,White,United States,United States,United States,English,No,Full-Time
682383740b08f815373e7ee4,67d06c1323033febaa30637e,AWAITING REVIEW,Not Applicable,2025-05-13T17:40:06.692000Z,2025-05-13T17:49:26.289000Z,,2025-05-13T17:49:26.904087Z,560.0,2B73928C,391,41,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68238378ae75dd87b9f87c3a,5685850c333cbd000d4e042f,AWAITING REVIEW,Not Applicable,2025-05-13T17:38:03.533000Z,2025-05-13T17:39:33.994000Z,,2025-05-13T17:39:34.481252Z,91.0,2B73928C,8138,31,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6823837ab5deec30413e426a,6719f088c33e7e0d8819adbd,AWAITING REVIEW,Not Applicable,2025-05-13T17:38:02.487000Z,2025-05-13T17:43:59.590000Z,,2025-05-13T17:44:00.168542Z,358.0,NOCODE,368,37,Female,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
682383886411338514facea8,66fd546b92a0197eb27c02aa,AWAITING REVIEW,Not Applicable,2025-05-13T17:38:20.797000Z,2025-05-13T17:43:42.930000Z,,2025-05-13T18:35:04.273933Z,323.0,2B73928C,1514,61,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6823838c2d1928658265f605,63a799cde6527ca4f11bc7b2,AWAITING REVIEW,Not Applicable,2025-05-13T17:38:31.598000Z,2025-05-13T17:40:51.229000Z,,2025-05-13T17:40:51.830380Z,140.0,2B73928C,1427,52,Male,Asian,Bangladesh,United Kingdom,United Kingdom,English,No,Full-Time
682383a154c52ed476f2be81,67d933a6939390178799a6b6,AWAITING REVIEW,Not Applicable,2025-05-13T17:38:50.056000Z,2025-05-13T17:42:01.266000Z,,2025-05-13T17:42:01.825383Z,192.0,2B73928C,812,31,Male,Black,United States,United States,United States,English,No,Full-Time
682383ad1c8fc57553883a95,669dbd856a36321b0839f78e,AWAITING REVIEW,Not Applicable,2025-05-13T17:38:56.910000Z,2025-05-13T17:42:05.483000Z,,2025-05-13T17:42:06.081575Z,189.0,2B73928C,285,37,Male,Asian,Philippines,United States,United States,English,No,Unemployed (and job seeking)
682383b5bfd2c3fab34062e6,67f195156ae8e9e3886a36dc,AWAITING REVIEW,Not Applicable,2025-05-13T17:39:55.849000Z,2025-05-13T17:42:52.206000Z,,2025-05-13T17:42:52.794031Z,177.0,2B73928C,427,45,Male,Black,United States,United States,United States,English,Yes,Part-Time
682383ccaa3e1eb27f6e8a58,67ec3fe9714885c1e3c487c3,AWAITING REVIEW,Not Applicable,2025-05-13T17:39:24.197000Z,2025-05-13T17:45:52.335000Z,,2025-05-13T17:45:53.029054Z,389.0,2B73928C,547,60,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682383dbd9048301ff295c54,5d55a0f63af827001981b8d6,AWAITING REVIEW,Not Applicable,2025-05-13T17:39:45.411000Z,2025-05-13T17:41:52.814000Z,,2025-05-13T17:41:53.364202Z,128.0,2B73928C,2039,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
682383eb8705f524792df195,6596d15e8b04c4874343a715,AWAITING REVIEW,Not Applicable,2025-05-13T17:39:59.708000Z,2025-05-13T17:41:58.205000Z,,2025-05-13T17:41:58.814208Z,119.0,2B73928C,717,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
682383f96cf2f00a04fd1bf0,66db57436e245785bb79ad61,AWAITING REVIEW,Not Applicable,2025-05-13T17:40:14.259000Z,2025-05-13T17:41:54.282000Z,,2025-05-13T17:41:54.849401Z,101.0,2B73928C,1766,56,Female,White,United States,United States,United States,English,No,Full-Time
682384117d277c04a1425557,62ebd3cd785939570957fe59,AWAITING REVIEW,Not Applicable,2025-05-13T17:40:41.363000Z,2025-05-13T17:43:15.741000Z,,2025-05-13T17:43:16.334908Z,155.0,2B73928C,1109,24,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6823842c50307962d5a49c41,669d63b71212137a95644a45,AWAITING REVIEW,Not Applicable,2025-05-13T17:41:02.706000Z,2025-05-13T17:42:44.360000Z,,2025-05-13T17:42:44.883911Z,102.0,2B73928C,458,20,Male,White,Romania,United Kingdom,Romania,English,No,Other
6823842dd1c7a5d7fc913bcd,67fd46db088825e305648e1a,AWAITING REVIEW,Not Applicable,2025-05-13T17:41:06.696000Z,2025-05-13T17:44:18.995000Z,,2025-05-13T17:44:19.508999Z,193.0,2B73928C,371,27,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68238430b2f4fdfe5c6758fd,5c5cad3e4ee81200018eafe2,AWAITING REVIEW,Not Applicable,2025-05-13T17:41:04.380000Z,2025-05-13T17:43:54.580000Z,,2025-05-13T17:43:55.200337Z,171.0,2B73928C,6392,73,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6823846223ce0bbc785c8fb0,6140f89d1e3eb6c838729c12,AWAITING REVIEW,Not Applicable,2025-05-13T17:42:39.547000Z,2025-05-13T17:44:16.872000Z,,2025-05-13T17:44:17.496012Z,98.0,2B73928C,2382,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
682384688353fa35e6904ba4,5dcfaad2dd9a740c2493fc28,AWAITING REVIEW,Not Applicable,2025-05-13T17:42:00.977000Z,2025-05-13T17:45:45.414000Z,,2025-05-13T17:45:46.029442Z,225.0,2B73928C,4662,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68238468af6deaf450d98bb3,663633059d5ba66fc519115a,AWAITING REVIEW,Not Applicable,2025-05-13T17:42:15.874000Z,2025-05-13T17:52:07.675000Z,,2025-05-13T17:52:08.377774Z,592.0,2B73928C,833,61,Female,White,United States,United States,United States,English,No,Other
6823846a2e1448619b1dc933,672feaa71ba8b290765e0c7a,AWAITING REVIEW,Not Applicable,2025-05-13T17:42:11.764000Z,2025-05-13T17:45:01.875000Z,,2025-05-13T17:45:02.727932Z,171.0,2B73928C,1259,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68238494a3ba8b99fef9b666,5d45d2c3b30ae50001578172,AWAITING REVIEW,Not Applicable,2025-05-13T17:42:50.007000Z,2025-05-13T17:44:30.401000Z,,2025-05-13T17:44:31.034176Z,101.0,2B73928C,2051,45,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68238496b0321d649b2b47dc,67424c6b07d7d42c5ed0511d,AWAITING REVIEW,Not Applicable,2025-05-13T17:43:12.519000Z,2025-05-13T17:46:00.787000Z,,2025-05-13T17:46:01.390516Z,169.0,2B73928C,491,54,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
682384a18b4d8a4186f78e8e,5f08d79de54da413c09fc906,AWAITING REVIEW,Not Applicable,2025-05-13T17:42:57.141000Z,2025-05-13T17:46:27.436000Z,,2025-05-13T17:46:54.413693Z,211.0,2B73928C,2778,26,Female,White,United States,United States,United States,English,No,Full-Time
682384c0906013c3fdf719c4,66231fc6e1ecba676935943a,AWAITING REVIEW,Not Applicable,2025-05-13T17:43:34.418000Z,2025-05-13T17:45:59.207000Z,,2025-05-13T17:45:59.933152Z,145.0,2B73928C,2165,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682384c8daefc81fa8c56ce7,629f2d6a8d790f69182e8b3e,AWAITING REVIEW,Not Applicable,2025-05-13T17:43:40.329000Z,2025-05-13T17:45:40.035000Z,,2025-05-13T17:45:40.622723Z,120.0,2B73928C,2011,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
682384d13f7c27d2e5ab8d9a,67e70f3e9e01a63efa5fab92,AWAITING REVIEW,Not Applicable,2025-05-13T17:44:18.203000Z,2025-05-13T18:00:14.737000Z,,2025-05-13T18:00:15.359286Z,957.0,2B73928C,253,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682384de0ece531eb88207bf,5e8644dc6d54ca0a09510c88,AWAITING REVIEW,Not Applicable,2025-05-13T17:44:03.461000Z,2025-05-13T17:46:33.420000Z,,2025-05-13T17:46:34.027876Z,150.0,2B73928C,2837,36,Male,Other,Mexico,United States,United States,English,No,Full-Time
682384df8688db5578ab8d5d,6727931ccaf92e0d2351962b,AWAITING REVIEW,Not Applicable,2025-05-13T17:44:02.903000Z,2025-05-13T17:47:22.772000Z,,2025-05-13T17:47:23.475235Z,200.0,2B73928C,1462,60,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682384dfed2bba3e36402652,6718b63a1e293387ef30d259,AWAITING REVIEW,Not Applicable,2025-05-13T17:43:59.615000Z,2025-05-13T17:46:11.739000Z,,2025-05-13T17:46:12.363736Z,133.0,2B73928C,762,51,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
682384f0b44a1864dd0a193a,67edb3dbc2b6765fa734761c,AWAITING REVIEW,Not Applicable,2025-05-13T17:44:16.903000Z,2025-05-13T17:51:19.652000Z,,2025-05-13T17:51:20.274166Z,423.0,2B73928C,199,21,Male,White,United States,United States,United States,English,No,Part-Time
682385003ef1c880a8c0c9d6,5d68c8aa40524c00189e8ac2,AWAITING REVIEW,Not Applicable,2025-05-13T17:44:32.402000Z,2025-05-13T17:46:04.971000Z,,2025-05-13T17:46:05.573005Z,93.0,2B73928C,4790,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68238519b729d9095fe7fe6e,671d3690dc5df6d004cfb65e,AWAITING REVIEW,Not Applicable,2025-05-13T17:45:02.497000Z,2025-05-13T17:46:45.329000Z,,2025-05-13T17:46:45.944100Z,103.0,2B73928C,688,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68238545431c3354b4b9fd2e,5e909d6c5321c13abee11725,AWAITING REVIEW,Not Applicable,2025-05-13T17:45:44.388000Z,2025-05-13T17:47:41.805000Z,,2025-05-13T17:47:42.318966Z,118.0,2B73928C,1777,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6823854b7110870bbf31d2e8,6667627ba6d0d6f7b08686ab,AWAITING REVIEW,Not Applicable,2025-05-13T17:45:55.364000Z,2025-05-13T17:48:33.236000Z,,2025-05-13T17:48:33.896428Z,158.0,2B73928C,1163,66,Female,White,United States,United States,United States,English,No,Part-Time
68238555e36989ba17eb39e9,6727ea3905ae5d0d2cb5180c,AWAITING REVIEW,Not Applicable,2025-05-13T17:46:02.144000Z,2025-05-13T17:47:53.624000Z,,2025-05-13T17:47:54.155210Z,112.0,2B73928C,848,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6823855765f1462f668d6457,6669fe44c5660a00d14ab11d,AWAITING REVIEW,Not Applicable,2025-05-13T17:46:03.708000Z,2025-05-13T17:47:16.758000Z,,2025-05-13T17:47:17.325222Z,74.0,2B73928C,1860,32,Male,White,United States,United States,United States,English,No,Full-Time
6823855a15018eefabadc0fd,63f77dc98bfabd95812edc2c,AWAITING REVIEW,Not Applicable,2025-05-13T17:46:16.627000Z,2025-05-13T17:48:56.509000Z,,2025-05-13T17:48:57.167993Z,160.0,2B73928C,1665,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6823855b3266a941d5425eb6,67d3655c75384fd3ef38390b,AWAITING REVIEW,Not Applicable,2025-05-13T17:46:03.194000Z,2025-05-13T17:51:16.582000Z,,2025-05-13T17:51:17.258839Z,314.0,2B73928C,804,65,Female,White,United States,United States,United States,English,No,Full-Time
6823855ecc73352e49cc2930,67dc9200cb9acfb732250006,AWAITING REVIEW,Not Applicable,2025-05-13T17:46:36.008000Z,2025-05-13T17:50:11.327000Z,,2025-05-13T17:50:12.034080Z,216.0,2B73928C,339,32,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682385645226bfca007a5705,668ac8ccac0dc505afbafed8,AWAITING REVIEW,Not Applicable,2025-05-13T17:46:20.669000Z,2025-05-13T17:48:41.880000Z,,2025-05-13T17:48:42.561908Z,142.0,2B73928C,1729,46,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68238573dac12b3f19f9b672,5996d2256b939900012d9f22,AWAITING REVIEW,Not Applicable,2025-05-13T17:46:27.885000Z,2025-05-13T18:04:16.279000Z,,2025-05-13T18:04:16.988812Z,1069.0,2b73928c,5333,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6823857cd1c7a5d7fc913c03,65a3eab844b50c6810ea62f3,AWAITING REVIEW,Not Applicable,2025-05-13T17:46:36.330000Z,2025-05-13T17:53:53.710000Z,,2025-05-13T17:53:54.314998Z,438.0,2B73928C,2469,48,Male,White,United States,United States,United States,English,No,Full-Time
682385853716f42d1d75ce9f,64d5067b6cbee9de481d773b,AWAITING REVIEW,Not Applicable,2025-05-13T17:46:49.932000Z,2025-05-13T17:51:52.641000Z,,2025-05-13T17:51:53.312240Z,303.0,2B73928C,2388,54,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682385a96e973da9099bcc71,67df1a367afcdb449190ae16,AWAITING REVIEW,Not Applicable,2025-05-13T17:47:26.816000Z,2025-05-13T17:51:39.807000Z,,2025-05-13T17:51:40.547830Z,253.0,2B73928C,363,24,Male,Black,United States,United States,United States,English,Yes,Part-Time
682385ad676875fa8afa8285,5f07707fb5dc861477ffc395,AWAITING REVIEW,Not Applicable,2025-05-13T17:47:30.589000Z,2025-05-13T17:49:02.029000Z,,2025-05-13T17:49:02.637538Z,92.0,2B73928C,1879,29,Male,White,United States,United States,United States,English,No,Full-Time
682385c424b8972efc82a3c0,67a4e8df95c41323b386d85d,AWAITING REVIEW,Not Applicable,2025-05-13T17:47:51.678000Z,2025-05-13T17:49:58.877000Z,,2025-05-13T17:49:59.490950Z,128.0,2B73928C,746,47,Male,Asian,India,United States,United States,English,No,Part-Time
682385cafc4bcb5ff8b03c7a,67eec102d37d56b29145e034,AWAITING REVIEW,Not Applicable,2025-05-13T17:48:56.092000Z,2025-05-13T17:57:50.312000Z,,2025-05-13T17:57:50.966009Z,535.0,2B73928C,501,29,Female,Black,United States,United States,United States,English,No,Full-Time
682385f6af845bf3ffe31cc0,67d8b5e7ceb82869824198a2,AWAITING REVIEW,Not Applicable,2025-05-13T17:48:44.655000Z,2025-05-13T17:51:11.033000Z,,2025-05-13T17:51:11.647819Z,147.0,2B73928C,936,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682385fb00ece0c5167484e6,5e356b29d87fbf512a4cd090,AWAITING REVIEW,Not Applicable,2025-05-13T17:49:01.237000Z,2025-05-13T17:51:16.945000Z,,2025-05-13T17:51:17.542925Z,136.0,2B73928C,2733,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6823860e48348a79da51722e,610fb8ff377a37c16a4edf38,AWAITING REVIEW,Not Applicable,2025-05-13T17:49:07.863000Z,2025-05-13T17:51:56.231000Z,,2025-05-13T17:51:56.971148Z,169.0,2B73928C,723,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68238611fdcd5c5634adb4be,5d6376ec7e447f001c971315,AWAITING REVIEW,Not Applicable,2025-05-13T17:49:55.848000Z,2025-05-13T17:53:10.540000Z,,2025-05-13T17:53:11.150087Z,195.0,2B73928C,7378,68,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
6823862055925ddc28321460,6720f4ced2a11d4e702566fa,AWAITING REVIEW,Not Applicable,2025-05-13T17:49:25.276000Z,2025-05-13T17:51:40.713000Z,,2025-05-13T17:51:41.331742Z,136.0,2B73928C,1381,53,Female,White,United States,United States,United States,English,No,Part-Time
6823862d08631d1c5b77951e,59bb884a3c45a10001ccc4f7,AWAITING REVIEW,Not Applicable,2025-05-13T17:49:33.675000Z,2025-05-13T17:53:20.892000Z,,2025-05-13T17:53:21.465744Z,228.0,2B73928C,3327,45,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
68238647b414c473c4643ad0,65dc99d0191a135ab835bf69,AWAITING REVIEW,Not Applicable,2025-05-13T17:50:03.734000Z,2025-05-13T17:54:28.533000Z,,2025-05-13T17:54:29.333004Z,265.0,2B73928C,1389,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
